url,title,content
https://indiankanoon.org/doc/948485/,"Article 65 in Constitution of India
          
  

  
     [Constitution]","65. The Vice-President to act as President or to discharge his functions during casual vacancies in the office, or during the absence, of President (1) In the event of the occurrence of any vacancy in the office of the President by reason of his death, resignation or removal, or otherwise, the Vice-President shall act as President until the date on which a new President elected in accordance with the provisions of this Chapter to fill such vacancy enters upon his office. (2) When the President is unable to discharge his functions owing to absence, illness or any other cause, the Vice-President shall discharge his functions until the date on which the President resumes his duties. (3) The Vice-President shall, during, and in respect of, the period while he is so acting as, or discharging the functions of, President, have all the powers and immunities of the President and be entitled to such emoluments, allowances and privileges as may be determined by Parliament by law and, until provision in that behalf is so made, such emoluments, allowances and privileges as are specified in the Second Schedule."
https://indiankanoon.org/doc/597714/,"Article 66 in Constitution of India
          
  

  
     [Constitution]","66. Election of Vice-President (1) The Vice-President shall be elected by themembers of an electoral college consisting of the members of both Houses of Parliament in accordance with the system of proportional representation by means of the single transferable vote and the voting at such election shall be by secret ballot. (2) The Vice-President shall not be a member of either House of Parliament or of a House of the Legislature of any State, and if a member of either House of Parliament or of a House of the Legislature of any State be elected Vice-President, he shall be deemed to have vacated his seat in that House on the date on which he enters upon his office as Vice-President. (3) No person shall be eligible for election as Vice-President unless he-- (a) is a citizen of India; (b) has completed the age of thirty-five years; and (c) is qualified for election as a member of the Council of States. (4) A person shall not be eligible for election as Vice-President if he holds any office of profit under the Government of India or the Government of any State or under any local or other authority subject to the control of any of the said Governments. Explanation.--For the purposes of this article, a person shall not be deemed to hold any office of profit by reason only that he is the President or Vice-President of the Union or the Governor of any State or is a Minister either for the Union or for any State."
https://indiankanoon.org/doc/1944038/,"Article 67 in Constitution of India
          
  

  
     [Constitution]","67. Term of office of Vice-President The Vice-President shall hold office for a term of five years from the date on which he enters upon his office: Provided that- (a) a Vice-President may, by writing under his hand addressed to the President, resign his office; (b) a Vice-President may be removed from his office by a resolution of the Council of States passed by a majority of all the then members of the Council and agreed to by the House of the People; but no resolution for the purpose of this clause shall be moved unless at least fourteen days' notice has been given of the intention to move the resolution; (c) a Vice-President shall, notwithstanding the expiration of his term, continue to hold office until his successor enters upon his office."
https://indiankanoon.org/doc/63881/,"Article 68 in Constitution of India
          
  

  
     [Constitution]","68. Time of holding election to fill vacancy in the office of Vice-President and the term of office of person elected to fill casual vacancy (1) An election to fill a vacancy caused by the expiration of the term of office of Vice-President shall be completed before the expiration of the term. (2) An election to fill a vacancy in the office of Vice-President occurring by reason of his death, resignation or removal, or otherwise shall be held as soon as possible after the occurrence of the vacancy, and the person elected to fill the vacancy shall, subject to the provisions of article 67, be entitled to hold office for the full term of five years from the date on which he enters upon his office."
https://indiankanoon.org/doc/103133/,"Article 69 in Constitution of India
          
  

  
     [Constitution]","69. Oath or affirmation by the Vice-President Every Vice-President shall, before entering upon his office, make and subscribe before the President, or some person appointed in that behalf by him, an oath or affirmation in the following form, that is to say ""I, A.B., do swear in the name of God/solemnly affirm that I will bear true faith, and allegiance to the Constitution of India as by law established and that I will faithfully discharge the duty upon which I am about to enter."""
https://indiankanoon.org/doc/1811608/,"Article 70 in Constitution of India
          
  

  
     [Constitution]",70. Discharge of President's functions in other contingencies Parliament may make such provision as it thinks fit for the discharge of the functions of the President in any contingency not provided for in this Chapter.
https://indiankanoon.org/doc/1185443/,"Article 71 in Constitution of India
          
  

  
     [Constitution]","71. Matters relating to, or connected with, the election of a President or Vice-President"
https://indiankanoon.org/doc/1008926/,"Article 72 in Constitution of India
          
  

  
     [Constitution]","72. Power of President to grant pardons, etc., and to suspend, remit or commute sentences in certain cases (1) The President shall have the power to grant pardons, reprieves, respites or remissions of punishment or to suspend, remit or commute the sentence of any person convicted of any offence-- (a) in all cases where the punishment or sentence is by a Court Martial; (b) in all cases where the punishment or sentence is for an offence against any law relating to a matter to which the executive power of the Union extends; (c) in all cases where the sentence is a sentence of death. (2) Nothing in sub-clause (a) of clause (1) shall affect the power conferred by law on any officer of the Armed forces of the Union to suspend, remit or commute a sentence by a court martial. (3) Nothing in sub-clause (c) of clause (1) shall affect the power to suspend, remit or commute a sentence of death exercisable by the Governor of a State under any law for the time being in force."
https://indiankanoon.org/doc/883495/,"Article 73 in Constitution of India
          
  

  
     [Constitution]","73. Extent of executive power of the Union (1) Subject to the provisions of this Constitution, the executive power of the Union shall extend-- (a) to the matters with respect to which Parliament has power to make laws; and (b) to the exercise of such rights, authority and jurisdiction as are exercisable by the Government of India by virtue of any treaty on agreement: Provided that the executive power referred to in sub-clause (a) shall not, save as expressly provided in this Constitution or in any law made by Parliament, extend in any State to matters with respect to which the Legislature of the State has also power to make laws. (2) Until otherwise provided by Parliament, a State, and any officer or authority of a State may, notwithstanding anything in this article, continue to exercise in matters with respect to which Parliament has power to make laws for that State such executive power or functions as the State or officer or authority thereof could exercise immediately before the commencement of this Constitution."
https://indiankanoon.org/doc/127060/,"Article 74 in Constitution of India
          
  

  
     [Constitution]","74. Council of Ministers to aid and advise President (1) There shall be a Council of Ministers with the Prime Minister at the head to aid and advise the President who shall, in the exercise of his functions, act in accordance with such advice: Provided that the President may require the Council of Ministers to reconsider such advice; either generally or otherwise, and the President shall act in accordance with the advice tendered after such reconsideration. (2) The question whether any, and if so what, advice was tendered by Ministers to the President shall not be inquired into in any court. [ Editorial comment -The Constitution (Forty-Fourth Amendment) Act, 1978, repealed Article 19 (1) (f) and also took out Article 31(1) has been taken out of Part III and made a separate Article 300A in Chapter IV of Part XII. This amendment may have taken away the scope of speedy remedy under Article 32 for the violation of Right to Property because it is no more a Fundamental Right. Making it a legal right under the Constitution serves two purposes: Firstly, it gives emphasis to the value of socialism included in the preamble and secondly, in doing so, it conformed to the doctrine of basic structure of the Constitution. Also Refer ]"
https://indiankanoon.org/doc/1324537/,"Article 75 in Constitution of India
          
  

  
     [Constitution]","75. Other provisions as to Ministers (1) The Prime Minister shall be appointed by the President and the other Ministers shall be appointed by the President on the advice of the Prime Minister. (1A) The total number of Ministers, including the Prime Minister, in the Council of Ministers shall not exceed fifteen per cent. of the total number of members of the House of the people. [ Editorial comment -The Constitution (Ninety-first Amendment) Act, 2003, aimed to reduce the number of members serving on the Council of Ministers, prohibit traitors from holding public office and tighten the anti-betrayal regulations that had been adopted by the fifty-second amendment. This Amendment added clause 1A in Article 164, which states “the total number of Ministers, including the Chief Minister, in the Council of Ministers in a State shall not exceed 15% of the total number of members of the Legislative Assembly of that State. It also mentioned that the number of Ministers, including the Chief Minister in a State shall not be less than twelve”. Similarly, changes were made to article 75. As mentioned in it, the PM shall be appointed by the president and the other Ministers shall be appointed by the President on the advice of the PM. Lastly, The total number of ministers, including the Prime Minister, in the COM shall not exceed 15% of the total strength of the Lok Sabha. Also Refer )] (1B) A member of either House of Parliament belonging to any political party who is disqualified for being a member of that House under paragraph 2 of the tenth Schedule shall also be disqualifies to be appointed as a Minister under Tenth Schedule shall also be disqualified to be appointed as a Minister under clause (1) for duration of the period commencing from the date of his disqualification till the date on which the term of his office as such member would expire or where he contests any election to either House of Parliament before the expiry of such period, till the date on which he is declared elected, whichever is earlier. (2) The Ministers shall hold office during the pleasure of the President. (3) The Council of Ministers shall be collectively responsible to the House of the People. (4) Before a Minister enters upon his office, the President shall administer to him the oaths of office and of secrecy according to the forms set out for the purpose in the Third Schedule. (5) A Minister who for any period of six consecutive months is not a member of either House of Parliament shall at the expiration of that period cease to be a Minister. (6) The salaries and allowances of Ministers shall be such as Parliament may from time to time by law determine and, until Parliament so determines, shall be as specified in the Second Schedule."
https://indiankanoon.org/doc/1985537/,"Article 76 in Constitution of India
          
  

  
     [Constitution]","76. Attorney-General for India The Attorney-General for India (1) The President shall appoint a person who is qualified to be appointed a Judge of the Supreme Court to be Attorney-General for India. (2) It shall be the duty of the Attorney-General to give advice to the Government of India upon such legal matters, and to perform such other duties of a legal character, as may from time to time be referred or assigned to him by the President, and to discharge the functions conferred on him by or under this Constitution or any other law for the time being in force. (3) In the performance of his duties the Attorney-General shall have right of audience in all courts in the territory of India. (4) The Attorney-General shall hold office during the pleasure of the President, and shall receive such remuneration as the President may determine."
https://indiankanoon.org/doc/990669/,"Article 77 in Constitution of India
          
  

  
     [Constitution]","77. Conduct of business of the Government of India (1) All executive actions of the Government of India shall be expressed to be taken in the name of the President. (2) Orders and other instruments made and executed in the name of the President shall be authenticated in such manner as may be specified in rules to be made by the President, arid the validity of an order or instrument which is so authenticated shall not be called in question on the ground that it is not an order or instrument made or executed by the President. (3) The President shall make rules for the more convenient transaction of the business of the Government of India, and for the allocation among Ministers of the said business. [clause (4) shall be omitted.] [ Editorial comment -The Constitution (Forty-Fourth Amendment) Act, 1978, repealed Article 19 (1) (f) and also took out Article 31(1) has been taken out of Part III and made a separate Article 300A in Chapter IV of Part XII. This amendment may have taken away the scope of speedy remedy under Article 32 for the violation of Right to Property because it is no more a Fundamental Right. Making it a legal right under the Constitution serves two purposes: Firstly, it gives emphasis to the value of socialism included in the preamble and secondly, in doing so, it conformed to the doctrine of basic structure of the Constitution. Also Refer ]"
https://indiankanoon.org/doc/220543/,"Article 78 in Constitution of India
          
  

  
     [Constitution]","78. Duties of Prime Minister as respects the furnishing of information to the President, etc. It shall be the duty of the Prime Minister-- (a) to communicate to the President all decisions of the Council of Ministers relating to the administration of the affairs of the Union and proposals for legislation; (b) to furnish such information relating to the administration of the affairs of the Union and proposals for legislation as the President may call for; and (c) if the President so requires, to submit for the consideration of the Council of Ministers any matter on which a decision has been taken by a Minister but which has not been considered by the Council."
https://indiankanoon.org/doc/1119830/,"Article 79 in Constitution of India
          
  

  
     [Constitution]",79. Constitution of Parliament There shall be a Parliament for the Union which shall consist of the President and two Houses to be known respectively as the Council of States and the House of the People.
https://indiankanoon.org/doc/1864214/,"Article 80 in Constitution of India
          
  

  
     [Constitution]","80. Composition of the Council of States (1) The Council of States shall consist of- (a) twelve members to be nominated by the President in accordance with the provisions of clause (3); and (b) not more than two hundred and thirty-eight representatives of the States and of the Union territories. (2) The allocation of seats in the Council of States to be filled by representatives of the States and of the Union territories shall be in accordance with the provisions in that behalf contained in the Fourth Schedule. (3) The members to be nominated by the President under sub-clause (a) of clause (1) shall consist of persons having special knowledge or practical experience in respect of such matters as the following, namely:-- Literature, science, art and social service. (4) The representatives of each State in the Council of States shall be elected by the elected members of the Legislative Assembly of the state in accordance with the system of proportional representation by means of the single transferable vote. (5) The representatives of the Union Territories in the Council of States shall be chosen in such manner as Parliament may by law prescribe."
https://indiankanoon.org/doc/1501881/,"Article 81 in Constitution of India
          
  

  
     [Constitution]","81. Composition of the House of the People (1) Subject to the provisions of Article 331, the House of the People shall consist of- (a) not more than five hundred and thirty members chosen by direct election from territorial constituencies in the States, and (b) not more than twenty members to represent the Union territories, chosen in such manner as Parliament may by law provide. (2) For the purposes of sub-clause (a) of clause (1)-- (a) there shall be allotted to each State a number of seats in the House of the People in such manner that the ratio between that number and the population of the state is, so far as practicable, the same for all States; and (b) each State shall be divided into territorial constituencies in such manner that the ratio between the population of each constituency and number of seats allotted to it is, so far as practicable, the same throughout the State: Provided that the provisions of sub-clause (a) of this clause shall not be applicable for the purpose of allotment of seats in the House of the People to any State so long as the population of that State does not exceed six millions. (3) In this article, the expression ""population"" means the population as ascertained at the last preceding census of which the relevant figures have been published: Provided that the reference in this clause to the last preceding census of which the relevant figures have been published shall, until the relevant figures for the first census taken after the year 2026 have been published,be construed- (i) for the purposes of sub-clause (a) of clause (2) and the proviso to that clause, as a reference to the 1971 census; and (ii) for the purposes of sub-clause (b) of clause (2) as a reference to the 2001 census. [ Editorial comment - The Constitution (Second Amendment) Act, 1952, it was suggested to merge and change Clause 2 of 81 and 82. This was done to include requirements for Union Territories. Also refer ] [ Editorial comment -The Constitution (Seventh Amendment) Act, 1956, it t was suggested to merge and change Clause 2 of 81 and 82. This was done to include requirements for Union Territories. Also Refer ] [ Editorial comment - The Constitution (Fourteenth Amendment) Act, 1962, in article 81’s subclause (b) of clause (1) of the Indian Constitution, the greatest number of Lok Sabha seats available for Union territory representatives must be raised from twenty to twenty-five members. The Indian Constitution’s first schedule is modified to add the territories of “Pondicherry” as the ninth Indian Union Territory as of August 16, 1962. Also refer ] [ Editorial comment -The Constitution (Thirty-First Amendment) Act, 1973, primary objective was the Parliament seats and thereby Articles 81, 330, and 332 were amended. The Amendment hailed as one of the more impactful Amendments as it led to the number of representatives from both houses being equal. That said, the number of representatives of either house, that is, the Lok Sabha or the Rajya Sabha is not a fixed number. They may be increased or decreased if the situation requires. The government has the authority to take a call on the same and make the necessary adjustments. Such changes are usually brought about by the government when they believe that the inhabitants of a certain State are not represented fairly at either of the houses. They are also instigated by a change in demography. Also Refer ] [ Editorial comment -The Constitution (Eighty-seventh Amendment) Act, 2003, amends the Delimitation Act, 2002, and is called the Delimitation (Amendment) Act of 2003. Under this act, electoral constituencies, including the reserved seats for SCs and STs, may be readjusted based on the 2001 population census without altering the number of seats reserved for States in the legislative bodies. Also Refer ]"
https://indiankanoon.org/doc/1682669/,"Article 82 in Constitution of India
          
  

  
     [Constitution]","82. Readjustment after each census Upon the completion of each census, the allocation of seats in the House of the People to the States and the division of each State into territorial constituencies shall be readjusted by such authority and in such manner as Parliament may by law determine: Provided that such readjustment shall not affect representation in the House of the People until the dissolution of the then existing House: Provided further that such readjustment shall take effect from such date as President may, by order, specify and until such readjustment takes effect, any election to the House may be held on the basis of the territorial constituencies existing before such readjustment: Provided also that until the relevant figures for the first census taken after the year 2026 have been published, it shall not be necessary to readjust- (i) the allocation of seats in the House of the People to the States as readjusted on the basis of the 1971 census; and (ii) the division of each State into territorial constituencies as may be readjusted on the basis of the 2001 census, under this article. [ Editorial comment -The Constitution (Seventh Amendment) Act, 1956, it was suggested to merge and change Clause 2 of 81 and 82. This was done to include requirements for Union Territories. Also Refer ]"
https://indiankanoon.org/doc/1463849/,"Article 83 in Constitution of India
          
  

  
     [Constitution]","83. Duration of Houses of Parliament (1) The Council of States shall not be subject to dissolution, but as nearly as possible one-third of the members thereof shall retire as soon as may be on the expiration of every second year in accordance with the provisions made in that behalf by Parliament by law. (2) The House of the People, unless sooner dissolved, shall continue for five years from the date appointed for its first meeting and no longer and the expiration of the said period offive years shall operate as a dissolution of the House: Provided that the said period may, while a Proclamation of Emergency is in operation, be extended by Parliament by law for a period not exceeding one year at a time and not extending in any case beyond a period of six months after the Proclamation has ceased to operate. [ Editorial comment -The Constitution (Forty-Second Amendment) Act, 1976, the amendment extended the term of Lok Sabha and Legislative Assemblies members from five to six years, by amending Clause(2) of Article 83 (for MPs). The Amendment repealed this change, shortening the term of the aforementioned assemblies back to the original 5 years. Also Refer ] [ Editorial comment -The Constitution (Forty-Fourth Amendment) Act, 1978, repealed Article 19 (1) (f) and also took out Article 31(1) has been taken out of Part III and made a separate Article 300A in Chapter IV of Part XII. This amendment may have taken away the scope of speedy remedy under Article 32 for the violation of Right to Property because it is no more a Fundamental Right. Making it a legal right under the Constitution serves two purposes: Firstly, it gives emphasis to the value of socialism included in the preamble and secondly, in doing so, it conformed to the doctrine of basic structure of the Constitution. Also Refer ]"
https://indiankanoon.org/doc/568164/,"Article 84 in Constitution of India
          
  

  
     [Constitution]","84. Qualification for membership of Parliament A person shall not be qualified to be chosen to fill a seat in Parliament unless he-- (a) is a citizen of India, and makes and subscribes before some person authorised in that behalf by the Election Commission an oath or affirmation according to the form set out for the purpose in the Third Schedule; [ Editorial comment -The Constitution (Sixteenth Amendment) Act, 1963, were amended, to provide that every candidate for the membership of Parliament or state legislatures, Union and state ministers, Judges of the supreme court and high courts, and the comptroller and Auditor- General of India should swear an oath to uphold the sovereignty and integrity of India. The forms of oath in the third schedule are amended.] (b) is, in the case of a seat in the Council of States, not less than thirty years of age and, in the case of a seat in the House of the People, not less than twenty-five years of age; and (c) possesses such other qualifications as may be prescribed in that behalf by or under any law made by Parliament."
https://indiankanoon.org/doc/284788/,"Article 85 in Constitution of India
          
  

  
     [Constitution]","85. Sessions of Parliament, prorogation and dissolution (1) The President shall form lime to time summon each House of Parliament to meet at such time and place as he thinks fit, but six months shall not intervene between its last sitting in one session and the date appointed for its first sitting in the next session. (2) The President may from lime to time-- (a) prorogue the Houses or either House; (b) dissolve the House of the People."
https://indiankanoon.org/doc/736613/,"Article 86 in Constitution of India
          
  

  
     [Constitution]","86. Right of President to address and send messages to Houses (1) The President may address either House of Parliament or both Houses assembled together, and for that purpose require the attendance of members. (2) The President may send messages to either House of Parliament, whether with respect to a Bill then pending in Parliament or otherwise, and a House to which any message is so sent shall with all convenient dispatch consider any matter required by the message to be taken into consideration."
https://indiankanoon.org/doc/41655/,"Article 87 in Constitution of India
          
  

  
     [Constitution]",87. Special address by the President (1) At the commencement ofthe first session after each general election to the House of the People and at the commencement of the first session of each year the President shall address both Houses of Parliament assembled together and inform Parliament of the causes of its summons. (2) Provision shall be made by rules regulating the procedure of either House for the allotment of time for discussion of the matters referred to in such address.
https://indiankanoon.org/doc/453721/,"Article 88 in Constitution of India
          
  

  
     [Constitution]","88. Rights of Ministers and Attorney-General as respects Houses Every Minister and the Attorney-General of India shall have the right to speak in, and otherwise to take part in the proceedings of either House, any joint sitting of the Houses, and any committee of Parliament of which he may be named a member, but shall not by virtue of this article be entitled to vote."
https://indiankanoon.org/doc/1924932/,"Article 89 in Constitution of India
          
  

  
     [Constitution]","89. The Chairman and Deputy Chairman of the Council of States (1) The Vice-President of India shall be ex-officio Chairman of the Council of States. (2) The Council of States shall, as soon as may be, choose a member of the Council to be Deputy Chairman thereof and, so often as the office of Deputy Chairman becomes vacant, the Council shall choose anothermember to be Deputy Chairman thereof."
https://indiankanoon.org/doc/1226972/,"Article 90 in Constitution of India
          
  

  
     [Constitution]","90. Vacation and resignation of, and removal from, the office of Deputy Chairman A member holding office as Deputy Chairman of the Council of States-- (a) shall vacate his office if he ceases to be a member of the Council; (b) may at any time, by writing under his hand addressed to the Chairman, resign his office; and (c) may be removed from his office by a resolution of the Council passed by a majority of all the then members of the Council: Provided that no resolution for the purpose of clause (c) shall be moved unless at least fourteen days' notice has been given of the intention to move the resolution."
https://indiankanoon.org/doc/1221097/,"Article 91 in Constitution of India
          
  

  
     [Constitution]","91. Power of the Deputy Chairman or other person to perform the duties of the office of, or to act as, Chairman (1) While the office of Chairman is vacant, or during any period when the Vice-President is acting as, or discharging the functions of, President, the duties of the office shall be performed by the Deputy Chairman, or, if the office of Deputy Chairman is also vacant, by such member of the Council of States as the President may appoint for the purpose. (2) During the absence of the Chairman from any sitting of the Council of States the Deputy Chairman, or, if he is also absent, such person as may be determined by the rules of procedure of the Council, or, if no such person is present, such other person as may be determined by the Council, shall act as Chairman."
https://indiankanoon.org/doc/504161/,"Article 92 in Constitution of India
          
  

  
     [Constitution]","92. The Chairman or the Deputy Chairman not to preside while a resolution for his removal from office is under consideration (1) At any sitting of the Council of States, while any resolution for the removal of the Vice-President from his office is under consideration, the Chairman, or while any resolution for the removal of the Deputy Chairman from his office is under consideration, the Deputy Chairman, shall not, though he is present, preside, and the provisions of clause (2) of article 91 shall apply in relation to every such sitting as they apply in relation to a sitting from which the Chairman, or, as the case may be, the Deputy Chairman, is absent. (2) The Chairman shall have the right to speak in, and otherwise to take part in the proceedings of, the Council of States while any resolution for the removal of the Vice-President from his office is under consideration in the Council, but, notwithstanding anything in article 100, shall not be entitled to vote at all on such resolution or on any other matter during such proceedings."
https://indiankanoon.org/doc/986229/,"Article 93 in Constitution of India
          
  

  
     [Constitution]","93. The Speaker and Deputy Speaker of the House of the People The House of the People shall, as soon as may be, choose two members of the House to be respectively Speaker and Deputy Speaker thereof and, so often as the office of Speaker or Deputy Speaker becomes vacant, the House shall choose another member to be Speaker or Deputy Speaker, as the case may be."
https://indiankanoon.org/doc/1070732/,"Article 94 in Constitution of India
          
  

  
     [Constitution]","94. Vacation and resignation of, and removal from, the offices of Speaker and Deputy Speaker A member holding office as Speaker or Deputy Speaker of the House of the People-- (a) shall vacate his office if he ceases to be a member of the House of the People; (b) may at any time, by writing under his hand addressed, if such member is the Speaker, to the Deputy Speaker, and if such member is the Deputy Speaker, to the Speaker, resign his office; and (c) may be removed from his office by a resolution of the House of the People passed by a majority of all the then members of the House: Provided that no resolution for the purpose of clause (c) shall be moved unless at least fourteen days' notice has been given of the intention to move the resolution: Provided further that, whenever the House of the People is dissolved, the Speaker shall not vacate his office until immediately before the first meeting of the House of the People after the dissolution."
https://indiankanoon.org/doc/97935/,"Article 95 in Constitution of India
          
  

  
     [Constitution]","95. Power of the Deputy Speaker or other person to perform the duties of the office of, or to act as, Speaker (1) While the office of Speaker is vacant; the duties of the office shall be performed by the Deputy Speaker or, if the office of Deputy Speaker is also vacant, by such member of the House of the People as the President may appoint for the purpose. (2) During the absence of the Speaker from any sitting of the House of the People the Deputy Speaker or, if he is also absent, such person as may be determined by the rules of procedure of the House, or, if no such person is present, such other person as may be determined by the House, shall act as Speaker."
https://indiankanoon.org/doc/1018551/,"Article 96 in Constitution of India
          
  

  
     [Constitution]","96. The Speaker or the Deputy Speaker not to preside while a resolution for his removal from office is under consideration (1) At any sitting of the House of the People, while any resolution for the removal of the Speaker from his office is under consideration, the Speaker, or while any resolution for the removal of the Deputy Speaker from his office is under consideration, the Deputy Speaker, shall not, though he is present, preside, and the provisions of clause (2) of article 95 shall apply in relation to every such sitting as they apply in relation to a sitting from which the Speaker, or, as the case may be, the Deputy Speaker, is absent. (2) The Speaker shall have the right to speak in, and otherwise to take part in the proceedings of, the House of the People while any resolution for his removal from office is under consideration in the House and shall, notwithstanding anything in article 100, be entitled to vote only in the first instance on such resolution or on any other matter during such proceedings but not in the case of an equality of votes."
https://indiankanoon.org/doc/786895/,"Article 97 in Constitution of India
          
  

  
     [Constitution]","97. Salaries and allowances of the Chairman and Deputy Chairman and the Speaker and Deputy Speaker There shall be paid to the Chairman and the Deputy Chairman of the Council of States, and to the Speaker and the Deputy Speaker of the House of the People, such salaries and allowances as may be respectively fixed by Parliament by law and, until provision in that behalf is so made, such salaries and allowances as are specified in the Second Schedule."
https://indiankanoon.org/doc/817281/,"Article 98 in Constitution of India
          
  

  
     [Constitution]","98. Secretariat of Parliament (1) Each House of Parliament shall have a separate secretarial staff: Provided that nothing in this clause shall be construed as preventing the creation of posts common to both Houses of Parliament. (2) Parliament may by law regulate the recruitment, and the conditions of service of persons appointed, to the secretarial staff of either House of Parliament. (3) Until provision is made by Parliament under clause (2), the President may, after consultation with the Speaker of the House of the People or the Chairman of the Council of States, as the case may be, make rules regulating the recruitment, and the conditions of service of persons appointed, to the secretarial staff of the House of the People or the Council of States, and any rules so made shall have effect subject to the provisions of any law made under the said clause."
https://indiankanoon.org/doc/813152/,"Article 99 in Constitution of India
          
  

  
     [Constitution]","99. Oath or affirmation by members Every member of either House of Parliament shall, before taking his seat, make and subscribe before the President, or some person appointed in that behalf by him, an oath or affirmation according to the form set out for the purpose in the Third Schedule."
https://indiankanoon.org/doc/1553978/,"Article 100 in Constitution of India
          
  

  
     [Constitution]","100. Voting in Houses, power of Houses to act notwithstanding vacancies and quorum (1) Save as otherwise provided in this Constitution, all questions at any sitting of either House or joint sitting of the Houses shall be determined by a majority of votes of the members present and voting, other than the Speaker or person acting as Chairman or Speaker. The Chairman or Speaker, or person acting as such, shall not vote in the first instance, but shall have and exercise a casting vote in the case of an equality of votes. (2) Either House of Parliament shall have power to act notwithstanding any vacancy in the membership thereof, and any proceedings in Parliament shall be valid notwithstanding that it is discovered subsequently that some person who was not entitled so to do sat or voted or otherwise took part in the proceedings. (3) Until Parliament by law otherwise provides, the quorum to constitute a meeting of either House of Parliament shall be one-tenth of the total number of members of the House. (4) If at any time during a meeting of a House there is no quorum, it shall be the duty of the Chairman or Speaker, or person acting as such, either to adjourn the House or to suspend the meeting until there is a quorum."
https://indiankanoon.org/doc/1185201/,"Article 101 in Constitution of India
          
  

  
     [Constitution]","101. Vacation of seats (1) No person shall be a member of both Houses of Parliament and provision shall be made by Parliament by law for the vacation by a person who is chosen a member of both Houses of his scat in one House or the other. (2) No person shall be a member both of Parliament and of a House of the Legislature of a State and if a person is chosen a member both of Parliament and of a House of the Legislature of a State, then, at the expiration of such period as may be specified in rulesmade by the President, that person's seat in Parliament shall become vacant, unless he has previously resigned his seat in the Legislature of the State (3) If a member of either House of Parliament-- (a) becomes subject to any of the disqualifications mentioned in clause (1) or clause (2) of article 102, or (b) resigns his seat by writing under his hand addressed to the Chairman or the Speaker, as the case may be, and his resignation is accepted by the Chairman or the Speaker, as the case may be, his seat shall thereupon become vacant: Provided that in the case of any resignation referred to in sub-clause (b), if from information received or otherwise and after making such inquiry as he thinks fit, the Chairman or the Speaker, as the case may be, is satisfied that such resignation is not voluntary or genuine, he shall not accept such resignation. (4) If for a period of sixty days a member of either House of Parliament is without permission of the House absent from all meetings thereof, the House may declare his seat vacant: Provided that in computing the said period of sixty days no account shall be taken of any period during which the House is prorogued or is adjourned for more than four consecutive days. [ Editorial comment -The Constitution (Thirty-Third Amendment) Act, 1974, this amendment adds a proviso at the conclusion of article 101(3) and replaces the existing subclause (b) with a new subclause. According to the new article 101(3)(b), a member of either House of Parliament may resign from office by writing a letter in his own handwriting to the Chairman or Speaker, as applicable, and if the letter is accepted by the Chairman or Speaker, as applicable, the member’s seat would then become empty. In addition, if any of the aforementioned resignations occur, the Chairman or Speaker, as the instance may be, will refuse to accept such resignation if, after receiving information or otherwise, and following the investigation as he deems appropriate, he is of the opinion that this resignation is not honest or voluntary. Also Refer ] [ Editorial comment -The Constitution (Fifty-Second Amendment) Act, 1985, introduced as an anti-defection bill in the parliament to prohibit its members from hopping between different political parties and inserted a new Schedule in the constitution i.e. the 10th schedule. It altered the provisions of Articles 101, where it laid down the grounds of defection for members of either house of Parliament or state assemblies or councils. It aims to prevent political defections for reasons of office and other considerations from causing harm to democracy. Its proposed solution is to bar Members of Parliament and State Legislatures who deviate from party politics from continuing to hold their political office. This was not passed without a major change in the country’s political landscape. Nevertheless, it is the highest-level document drafted by our democracy and has the potential to make Indian politics more transparent. Aside from enhancing political freedoms, this amendment also contains provisions to curb corruption. The constitution’s anti-defection provisions were a result of a series of debates over the issue. Also Refer ]"
https://indiankanoon.org/doc/390434/,"Article 102 in Constitution of India
          
  

  
     [Constitution]","102. Disqualifications for membership (1) A person shall be disqualified for being chosen as, and for being, a member of either House of Parliament-- (a) if he holds any office of profit under the Government of India or the Government of any State, other than an office declared by Parliament by law not to disqualify its holder; (b) if he is of unsound mind and stands so declared by a competent court; (c) if he is an undischarged insolvent; (d) if he is not a citizen of India, or has voluntarily acquired the citizenship of a foreign State, or is under any acknowledgement of allegiance or adherence to a foreign State; (e) if he is so disqualified by or under any law made by Parliament. Explanation.-- For the purposes of this clause a person shall not be deemed to hold an office of profit under the Government of India or the Government of any State by reason only that he is a Minister either for the Union or for such State. (2) A person shall be disqualified for being a member of either House of Parliament if he is so disqualified under the Tenth Schedule."
https://indiankanoon.org/doc/41049/,"Article 103 in Constitution of India
          
  

  
     [Constitution]","103. Decision on questions as to disqualifications of members (1) If any question arises as to whether a member of either House of Parliament has become subject to any of the disqualifications mentioned in clause (1) of article 102, the question shall be referred for the decision of the President and his decision shall be final. (2) Before giving any decision on any such question, the President shall obtain the opinion of the Election Commission and shall act according to such opinion. [ Editorial comment -The Constitution (Forty-Fourth Amendment) Act, 1978, repealed Article 19 (1) (f) and also took out Article 31(1) has been taken out of Part III and made a separate Article 300A in Chapter IV of Part XII. This amendment may have taken away the scope of speedy remedy under Article 32 for the violation of Right to Property because it is no more a Fundamental Right. Making it a legal right under the Constitution serves two purposes: Firstly, it gives emphasis to the value of socialism included in the preamble and secondly, in doing so, it conformed to the doctrine of basic structure of the Constitution. Also Refer ]"
