url,title,content,query,source_url,type,text
,"M/S.Premier Granites vs The District Collector on 9 October, 2023",,Article 63,https://indiankanoon.org/docfragment/154093691/?formInput=Article%2063,case,
,"Dr.Abhay Kumar Srivastava vs Union Of India on 10 August, 2015",,Article 63,https://indiankanoon.org/docfragment/21044707/?formInput=Article%2063,case,
,"Smt. Claude-Lila Parulekar vs M/S. Sakal Papers Pvt. Ltd. & Ors on 18 March, 2005",,Article 63,https://indiankanoon.org/docfragment/1594596/?formInput=Article%2063,case,
,"Naranbhai Chhaganbhai vs Motibhai Ishwarbhai on 13 August, 1954",,Article 63,https://indiankanoon.org/docfragment/1095326/?formInput=Article%2063,case,
,"State Of West Bengal And Ors. vs Gautam Sur Etc. on 21 September, 2007",,Article 63,https://indiankanoon.org/docfragment/591212/?formInput=Article%2063,case,
,"Article 64 in Constitution of India
          
  

  
     [Constitution]",,Article 64,https://indiankanoon.org/doc/393838/,case,
,"Constituent Assembly Debates On 7 January, 1949",,Article 64,https://indiankanoon.org/docfragment/1605911/?formInput=Article%2064,case,
,"G.Narayan Reddy vs P.Narayana Reddy on 19 February, 2016",,Article 64,https://indiankanoon.org/docfragment/3271589/?formInput=Article%2064,case,
,"Surajmal And Anr. vs Mangilal And Anr. on 10 January, 1977",,Article 64,https://indiankanoon.org/docfragment/1944037/?formInput=Article%2064,case,
,"O.S. Venkataraman vs R.V.M.K. Prasad on 20 April, 2007",,Article 64,https://indiankanoon.org/docfragment/1778730/?formInput=Article%2064,case,
,"G.K.Parthasarathy vs K.Gopal on 28 January, 2016",,Article 64,https://indiankanoon.org/docfragment/156144812/?formInput=Article%2064,case,
,"Prapul Chandra Mukpalkar & Anr. vs P. Ramachandra Reddy & Anr. on 24 January, 1997",,Article 64,https://indiankanoon.org/docfragment/509724/?formInput=Article%2064,case,
,"Girdhari Lal And Anr. vs Firm Bishnu Chand on 19 January, 1932",,Article 64,https://indiankanoon.org/docfragment/139202/?formInput=Article%2064,case,
,"Vifor International Ltd & Anr. vs Dr Reddys Laboratories Limited on 24 July, 2023",,Article 64,https://indiankanoon.org/docfragment/145816686/?formInput=Article%2064,case,
,"Lalit Mohan Bhowmick And Ors. vs Smt. Kshirodeswari Das And Anr. on 19 August, 1980",,Article 64,https://indiankanoon.org/docfragment/1071403/?formInput=Article%2064,case,
,"Article 65 in Constitution of India
          
  

  
     [Constitution]",,Article 65,https://indiankanoon.org/doc/948485/,case,
,"Article 64 in Constitution of India
          
  

  
     [Constitution]",,Article 65,https://indiankanoon.org/doc/393838/,case,
,"Murugan vs Kesava Gounder (Dead) Thr Lrs And Ors. on 25 February, 2019",,Article 65,https://indiankanoon.org/docfragment/33863517/?formInput=Article%2065,case,
,"Brojendro Kissore Roy Chowdhury vs The Hindusthan Co-Operative Insurance ... on 21 January, 1917",,Article 65,https://indiankanoon.org/docfragment/1282131/?formInput=Article%2065,case,
,"Ashok Kumar And Ors. vs Gangadhar And Anr. on 21 November, 2006",,Article 65,https://indiankanoon.org/docfragment/1407319/?formInput=Article%2065,case,
,"O.S. Venkataraman vs R.V.M.K. Prasad on 20 April, 2007",,Article 65,https://indiankanoon.org/docfragment/1778730/?formInput=Article%2065,case,
,"Bapusaheb Chimasaheb ... vs Mahesh Vijaysinha Rajebhosale & Ors on 25 April, 2017",,Article 65,https://indiankanoon.org/docfragment/63283859/?formInput=Article%2065,case,
,"Meenugu Mallaiah And Others vs Ananthula Rajaiah And Another on 9 September, 2016",,Article 65,https://indiankanoon.org/docfragment/189347982/?formInput=Article%2065,case,
,"K.J.Abraham vs Mrs.Mariamma Itty on 21 March, 2001",,Article 65,https://indiankanoon.org/docfragment/31406764/?formInput=Article%2065,case,
,"Prapul Chandra Mukpalkar & Anr. vs P. Ramachandra Reddy & Anr. on 24 January, 1997",,Article 65,https://indiankanoon.org/docfragment/509724/?formInput=Article%2065,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 66,https://indiankanoon.org/doc/156973329/,case,
,"Article 66 in Constitution of India
          
  

  
     [Constitution]",,Article 66,https://indiankanoon.org/doc/597714/,case,
,"Smt. Shakuntala S. Tiwari vs Hem Chand M. Singhania on 6 May, 1987",,Article 66,https://indiankanoon.org/docfragment/224201/?formInput=Article%2066,case,
,"Section 7B in The Citizenship Act, 1955
          
  

  
     [Entire Act]",,Article 66,https://indiankanoon.org/doc/80973385/,case,
,"Section 19 in The Presidential And Vice-Presidential Elections Act, 1952
          
  

  
     [Entire Act]",,Article 66,https://indiankanoon.org/doc/56611/,case,
,"Hemchand M. Singhania vs Shakuntala S. Tiwari (Smt.) on 28 November, 1986",,Article 66,https://indiankanoon.org/docfragment/825111/?formInput=Article%2066,case,
,"R. Ratnasabapathy Chettiar And Ors. vs V. Devasigamony Pillai on 2 November, 1928",,Article 66,https://indiankanoon.org/docfragment/64745/?formInput=Article%2066,case,
,"Sudha Madhusudan Lanjekar vs Shashikant Gajanan Pathare on 7 December, 2011",,Article 66,https://indiankanoon.org/docfragment/1023942135/?formInput=Article%2066,case,
,"Shashikant Yeshwant Limaye & Anr vs Chintaman Vinayak Kolhatkar on 2 July, 2010",,Article 66,https://indiankanoon.org/docfragment/164034806/?formInput=Article%2066,case,
,"M/S Viswagandhi Enterprises vs Sri V R Inamdhar on 9 October, 2013",,Article 66,https://indiankanoon.org/docfragment/116563163/?formInput=Article%2066,case,
,"Article 67 in Constitution of India
          
  

  
     [Constitution]",,Article 67,https://indiankanoon.org/doc/1944038/,case,
,"Article 68 in Constitution of India
          
  

  
     [Constitution]",,Article 67,https://indiankanoon.org/doc/63881/,case,
,"Smt. Shakuntala S. Tiwari vs Hem Chand M. Singhania on 6 May, 1987",,Article 67,https://indiankanoon.org/docfragment/224201/?formInput=Article%2067,case,
,"Constituent Assembly Debates On 13 October, 1949 Part Ii",,Article 67,https://indiankanoon.org/docfragment/235142/?formInput=Article%2067,case,
,"Constituent Assembly Debates On 23 May, 1949",,Article 67,https://indiankanoon.org/docfragment/551277/?formInput=Article%2067,case,
,"Constituent Assembly Debates On 4 January, 1949",,Article 67,https://indiankanoon.org/docfragment/1629071/?formInput=Article%2067,case,
,"Hemchand M. Singhania vs Shakuntala S. Tiwari (Smt.) on 28 November, 1986",,Article 67,https://indiankanoon.org/docfragment/825111/?formInput=Article%2067,case,
,"Jivaji @ Balasaheb Venkatesh Anikhindi vs Sadashiva Rao Ramachandra Rao Pote on 22 August, 1991",,Article 67,https://indiankanoon.org/docfragment/1193825/?formInput=Article%2067,case,
,"Shashikant Yeshwant Limaye & Anr vs Chintaman Vinayak Kolhatkar on 2 July, 2010",,Article 67,https://indiankanoon.org/docfragment/164034806/?formInput=Article%2067,case,
,"Niyoti Deb & 6 Ors vs The Ahmed Tea Company (Pvt) Ltd on 11 July, 2017",,Article 67,https://indiankanoon.org/docfragment/178518048/?formInput=Article%2067,case,
,"Article 68 in Constitution of India
          
  

  
     [Constitution]",,Article 68,https://indiankanoon.org/doc/63881/,case,
,"The General Accident Fire And Life ... vs Janmahomed Abdul Rahim on 17 September, 1940",,Article 68,https://indiankanoon.org/docfragment/979839/?formInput=Article%2068,case,
,"M.K. Srinivasan And Ors. vs Watrap S. Subramania Aiyar And Ors. on 29 January, 1931",,Article 68,https://indiankanoon.org/docfragment/1454116/?formInput=Article%2068,case,
,"Smt. Farrel Futado vs State Of Goa And Others on 3 September, 1992",,Article 68,https://indiankanoon.org/docfragment/1477791/?formInput=Article%2068,case,
,"Manubhai Chunilal vs The General Accident Fire And Life ... on 23 March, 1936",,Article 68,https://indiankanoon.org/docfragment/301008/?formInput=Article%2068,case,
,"K.N Rao & Anr vs M/S Composite Securities Ltd & Ors on 28 January, 2022",,Article 68,https://indiankanoon.org/docfragment/39584916/?formInput=Article%2068,case,
,"M/S Varuna Integrated Logistics Pvt. ... vs M/S Goel Road Carriers & Anr on 13 December, 2013",,Article 68,https://indiankanoon.org/docfragment/112144658/?formInput=Article%2068,case,
,"Kiran Reddy Pendri vs Escientia Advanced Sciences Pvt Ltd on 21 December, 2023",,Article 68,https://indiankanoon.org/docfragment/33655094/?formInput=Article%2068,case,
,"Kiran Reddy Pendri vs Escientia Advanced Sciences Pvt Ltd on 21 December, 2023",,Article 68,https://indiankanoon.org/docfragment/7074437/?formInput=Article%2068,case,
,"Kiran Reddy Pendri vs Escientia Advanced Sciences Pvt Ltd on 21 December, 2023",,Article 68,https://indiankanoon.org/docfragment/117034040/?formInput=Article%2068,case,
,"Article 69 in Constitution of India
          
  

  
     [Constitution]",,Article 69,https://indiankanoon.org/doc/103133/,case,
,"Constituent Assembly Debates On 18 May, 1949 Part Ii",,Article 69,https://indiankanoon.org/docfragment/1802037/?formInput=Article%2069,case,
,"F.S. Chauhan vs . National Thermal Power Corporation ... on 31 October, 2018",,Article 69,https://indiankanoon.org/docfragment/176323537/?formInput=Article%2069,case,
,"F.S. Chauhan vs . National Thermal Power Corporation ... on 31 October, 2018",,Article 69,https://indiankanoon.org/docfragment/75812419/?formInput=Article%2069,case,
,"Subodh Ranjan Ghosh vs Sindri Fertilisers And Chemicals Ltd. ... on 3 July, 1956",,Article 69,https://indiankanoon.org/docfragment/1827845/?formInput=Article%2069,case,
,"Constituent Assembly Debates On 23 May, 1949",,Article 69,https://indiankanoon.org/docfragment/551277/?formInput=Article%2069,case,
,"Parvez Ahmad Nengroo vs Union Territory Of J&K & Ors on 11 November, 2020",,Article 69,https://indiankanoon.org/docfragment/162629098/?formInput=Article%2069,case,
,"D.K. Jain vs Union Of India And Ors. on 24 September, 1990",,Article 69,https://indiankanoon.org/docfragment/1591161/?formInput=Article%2069,case,
,"Under Article 143(1) Of The ... vs -------- on 28 October, 2002",,Article 69,https://indiankanoon.org/docfragment/308516/?formInput=Article%2069,case,
,"Not Available vs Not Available on 28 October, 2002",,Article 69,https://indiankanoon.org/docfragment/1934517/?formInput=Article%2069,case,
,"Article 70 in Constitution of India
          
  

  
     [Constitution]",,Article 70,https://indiankanoon.org/doc/1811608/,case,
,"Thacker Dungershi Parshottam And Ors. vs Thacker Damji Virjl on 17 February, 1975",,Article 70,https://indiankanoon.org/docfragment/744988/?formInput=Article%2070,case,
,"Novartis Ag vs Union Of India & Ors on 1 April, 2013",,Article 70,https://indiankanoon.org/docfragment/165776436/?formInput=Article%2070,case,
,"Constituent Assembly Debates On 18 May, 1949 Part Ii",,Article 70,https://indiankanoon.org/docfragment/1802037/?formInput=Article%2070,case,
,"Smt. Dr. Renuka Datla And Others vs Biological E Limited And Others on 15 April, 2015",,Article 70,https://indiankanoon.org/docfragment/114194375/?formInput=Article%2070,case,
,"Tata Advanced Materials Limited vs Nil on 3 June, 2016",,Article 70,https://indiankanoon.org/docfragment/180996433/?formInput=Article%2070,case,
,"Sangali Vasudeva Rao vs The Municipal Council Represented By ... on 9 April, 1930",,Article 70,https://indiankanoon.org/docfragment/1253409/?formInput=Article%2070,case,
,"K.V.Viswanathan vs Sunny Thomas on 27 June, 2014",,Article 70,https://indiankanoon.org/docfragment/109161457/?formInput=Article%2070,case,
,"M/S Himalayan Flora And Aromas Pvt Ltd vs South Delhi Municipal Corporation on 6 January, 2024",,Article 70,https://indiankanoon.org/docfragment/40462000/?formInput=Article%2070,case,
,"Seth Ramdayal Jat vs Laxmi Prasad on 15 April, 2009",,Article 70,https://indiankanoon.org/docfragment/198953/?formInput=Article%2070,case,
,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",,Article 71,https://indiankanoon.org/doc/39266478/,case,
,"Article 71 in Constitution of India
          
  

  
     [Constitution]",,Article 71,https://indiankanoon.org/doc/1185443/,case,
,"Charan Lal Sahu & Others vs Giani Zail Singh & Another on 13 December, 1983",,Article 71,https://indiankanoon.org/docfragment/475079/?formInput=Article%2071,case,
,"Charan Lal Sahu vs Neelam Sanjeeva Reddy on 15 February, 1978",,Article 71,https://indiankanoon.org/docfragment/1105313/?formInput=Article%2071,case,
,"THE CONSTITUTION (THIRTY-NINTH AMENDMENT) ACT, 1975",,Article 71,https://indiankanoon.org/doc/36314713/,case,
,"Section 19 in The Presidential And Vice-Presidential Elections Act, 1952
          
  

  
     [Entire Act]",,Article 71,https://indiankanoon.org/doc/56611/,case,
,"Purno Agitok Sangma vs Pranab Mukherjee on 5 December, 2012",,Article 71,https://indiankanoon.org/docfragment/154205167/?formInput=Article%2071,case,
,"Anand Mohan vs Union Of India (Uoi) And Ors. on 15 June, 1987",,Article 71,https://indiankanoon.org/docfragment/1092628/?formInput=Article%2071,case,
,"Charan Lal Sahu vs Election Commission Of India And Ors. on 16 July, 2002",,Article 71,https://indiankanoon.org/docfragment/1301928/?formInput=Article%2071,case,
,"N.P. Ponnuswami vs Returning Officer, ... on 21 January, 1952",,Article 71,https://indiankanoon.org/docfragment/1612935/?formInput=Article%2071,case,
,"Article 72 in Constitution of India
          
  

  
     [Constitution]",,Article 72,https://indiankanoon.org/doc/1008926/,case,
,"Union Of India vs V. Sriharan @ ,Murugan & Ors on 2 December, 2015",,Article 72,https://indiankanoon.org/docfragment/50602236/?formInput=Article%2072,case,
,"Maru Ram Etc. Etc vs Union Of Lndia & Anr on 11 November, 1980",,Article 72,https://indiankanoon.org/docfragment/1222748/?formInput=Article%2072,case,
,"State Of Haryana & Ors vs Jagdish on 22 March, 2010",,Article 72,https://indiankanoon.org/docfragment/914230/?formInput=Article%2072,case,
,"Ashok Kumar Alias Golu vs Union Of India And Ors on 10 July, 1991",,Article 72,https://indiankanoon.org/docfragment/290765/?formInput=Article%2072,case,
,"Section 2 in The Companies Act, 2013
          
  

  
     [Entire Act]",,Article 72,https://indiankanoon.org/doc/14181476/,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 72,https://indiankanoon.org/doc/156973329/,case,
,"Devender Pal Singh Bhullar & Anr vs State Of Nct Of Delhi on 12 April, 2013",,Article 72,https://indiankanoon.org/docfragment/108787168/?formInput=Article%2072,case,
,"R.P.Ravichandran vs The State Of Tamil Nadu on 28 January, 1998",,Article 72,https://indiankanoon.org/docfragment/38122156/?formInput=Article%2072,case,
,"Shatrughan Chauhan & Anr vs Union Of India & Ors on 21 January, 2014",,Article 72,https://indiankanoon.org/docfragment/59968841/?formInput=Article%2072,case,
,"Article 368 in Constitution of India
          
  

  
     [Constitution]",,Article 73,https://indiankanoon.org/doc/594125/,case,
,"Article 73 in Constitution of India
          
  

  
     [Constitution]",,Article 73,https://indiankanoon.org/doc/883495/,case,
,"Union Of India vs V. Sriharan @ ,Murugan & Ors on 2 December, 2015",,Article 73,https://indiankanoon.org/docfragment/50602236/?formInput=Article%2073,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 73,https://indiankanoon.org/doc/156973329/,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 73,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2073,case,
,"Rajendra Nagar Adarsh Grah Nirman ... vs State Of Rajasthan & Ors on 1 July, 2013",,Article 73,https://indiankanoon.org/docfragment/67291607/?formInput=Article%2073,case,
,"B.M. Varma vs State Of U.P. And Ors. on 22 July, 2004",,Article 73,https://indiankanoon.org/docfragment/50106/?formInput=Article%2073,case,
,"Shreekant Ranjan vs Union Of India on 5 December, 2013",,Article 73,https://indiankanoon.org/docfragment/55026710/?formInput=Article%2073,case,
,"Gangadhar N. Agrawal vs Union Of India And Ors. on 20 February, 1970",,Article 73,https://indiankanoon.org/docfragment/1826273/?formInput=Article%2073,case,
,"Dr. Balram Airan vs Akhil Bhartiya Ayurvigyan Sansthan on 24 September, 2009",,Article 73,https://indiankanoon.org/docfragment/90652818/?formInput=Article%2073,case,
,"Article 74 in Constitution of India
          
  

  
     [Constitution]",,Article 74,https://indiankanoon.org/doc/127060/,case,
,"Supreme Court Advocates-On-Record ... vs Union Of India on 6 October, 1993",,Article 74,https://indiankanoon.org/docfragment/753224/?formInput=Article%2074,case,
,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",,Article 74,https://indiankanoon.org/doc/50073852/,case,
,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",,Article 74,https://indiankanoon.org/doc/39266478/,case,
,"M.S. Madhusoodhanan & Anr vs Kerala Kaumudi Pvt. Ltd. & Ors on 1 August, 2003",,Article 74,https://indiankanoon.org/docfragment/1800593/?formInput=Article%2074,case,
,"S.P. Anand, Indore vs H.D. Deve Gowda & Others on 6 November, 1996",,Article 74,https://indiankanoon.org/docfragment/802583/?formInput=Article%2074,case,
,"Union Of India Thr. Secretary, M/O. ... vs Central Information Commission on 30 November, 2009",,Article 74,https://indiankanoon.org/docfragment/178435729/?formInput=Article%2074,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 74,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2074,case,
,"Jawahar Lal vs Mathura Prasad And Anr. on 7 March, 1934",,Article 74,https://indiankanoon.org/docfragment/329841/?formInput=Article%2074,case,
,"Madan Murari Verma vs Choudhuri Charan Singh And Anr. on 11 December, 1979",,Article 74,https://indiankanoon.org/docfragment/1867345/?formInput=Article%2074,case,
,"Article 75 in Constitution of India
          
  

  
     [Constitution]",,Article 75,https://indiankanoon.org/doc/1324537/,case,
,"Article 352 in Constitution of India
          
  

  
     [Constitution]",,Article 75,https://indiankanoon.org/doc/1018568/,case,
,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",,Article 75,https://indiankanoon.org/doc/39266478/,case,
,"Manoj Narula vs Union Of India on 27 August, 2014",,Article 75,https://indiankanoon.org/docfragment/199141576/?formInput=Article%2075,case,
,"S.P. Anand, Indore vs H.D. Deve Gowda & Others on 6 November, 1996",,Article 75,https://indiankanoon.org/docfragment/802583/?formInput=Article%2075,case,
,"U.N. R. Rao vs Smt. Indira Gandhi on 17 March, 1971",,Article 75,https://indiankanoon.org/docfragment/494666/?formInput=Article%2075,case,
,"Tata Consultancy Services Limited vs Cyrus Investments Pvt Ltd on 26 March, 2021",,Article 75,https://indiankanoon.org/docfragment/5416696/?formInput=Article%2075,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 75,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2075,case,
,"Jawahar Lal vs Mathura Prasad And Anr. on 7 March, 1934",,Article 75,https://indiankanoon.org/docfragment/329841/?formInput=Article%2075,case,
,"A. Ananthalakshmi Ammal And Anr. vs The Indian Trades And Investments Ltd. ... on 4 April, 1952",,Article 75,https://indiankanoon.org/docfragment/680825/?formInput=Article%2075,case,
,"Article 76 in Constitution of India
          
  

  
     [Constitution]",,Article 76,https://indiankanoon.org/doc/1985537/,case,
,"Maha Seedmen Association, Through Its ... vs Union Of India, Ministry Of ... on 9 April, 2018",,Article 76,https://indiankanoon.org/docfragment/105855089/?formInput=Article%2076,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 76,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2076,case,
,"Union Of India vs R.K. Jain on 3 February, 2017",,Article 76,https://indiankanoon.org/docfragment/113712159/?formInput=Article%2076,case,
,"Birds Investments Ltd. vs Commissioner Of Income-Tax on 23 July, 1963",,Article 76,https://indiankanoon.org/docfragment/1142098/?formInput=Article%2076,case,
,"Kec International Ltd. vs Income-Tax Officer on 28 October, 1993",,Article 76,https://indiankanoon.org/docfragment/1918094/?formInput=Article%2076,case,
,"Mr.Mani Ram Sharma vs Supreme Court Of India on 10 December, 2012",,Article 76,https://indiankanoon.org/docfragment/23946480/?formInput=Article%2076,case,
,"Divyangnakumari Harisinh Parmar ... vs Union Of India on 24 September, 2025",,Article 76,https://indiankanoon.org/docfragment/83211077/?formInput=Article%2076,case,
,"Sanjay Kumar vs Union Of India Through The Secretary & ... on 20 December, 2021",,Article 76,https://indiankanoon.org/docfragment/191256408/?formInput=Article%2076,case,
,"Mr.Subhash Chandra Agrawal vs Supreme Court Of India on 10 December, 2012",,Article 76,https://indiankanoon.org/docfragment/120352395/?formInput=Article%2076,case,
,"Article 77 in Constitution of India
          
  

  
     [Constitution]",,Article 77,https://indiankanoon.org/doc/990669/,case,
,"Shamsher Singh & Anr vs State Of Punjab on 23 August, 1974",,Article 77,https://indiankanoon.org/docfragment/1382698/?formInput=Article%2077,case,
,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",,Article 77,https://indiankanoon.org/doc/50073852/,case,
,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",,Article 77,https://indiankanoon.org/doc/39266478/,case,
,"Constituent Assembly Debates On 16 November, 1949",,Article 77,https://indiankanoon.org/docfragment/464261/?formInput=Article%2077,case,
,"Delhi International Airport Ltd vs International Lease Finance Corp.& Ors on 17 March, 2015",,Article 77,https://indiankanoon.org/docfragment/156568527/?formInput=Article%2077,case,
,"Nature Lovers' Forum Aged 41 Years vs State Of Kerala on 16 April, 2012",,Article 77,https://indiankanoon.org/docfragment/111073167/?formInput=Article%2077,case,
,"Union Of India (Uoi), Represented By The ... vs K.S. Krishnaswamy And Anr. on 29 April, 2005",,Article 77,https://indiankanoon.org/docfragment/1315878/?formInput=Article%2077,case,
,"Delhi Development Authority vs Shyama Prasad Mukherjee Park Plot ... on 14 August, 1998",,Article 77,https://indiankanoon.org/docfragment/124007/?formInput=Article%2077,case,
,"D.S. Sharma vs Union Of India Etc. on 14 April, 1970",,Article 77,https://indiankanoon.org/docfragment/1243024/?formInput=Article%2077,case,
,"Article 78 in Constitution of India
          
  

  
     [Constitution]",,Article 78,https://indiankanoon.org/doc/220543/,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 78,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2078,case,
,"State Of J&K And Ors vs . Hamidullah Andrabi And Ors on 11 November, 2021",,Article 78,https://indiankanoon.org/docfragment/50707988/?formInput=Article%2078,case,
,"Nina Lath Gupta vs Union Of India, Through Secretary, ... on 1 May, 2023",,Article 78,https://indiankanoon.org/docfragment/72236396/?formInput=Article%2078,case,
,"Union Of India vs Central Information Commission & Anr. on 11 July, 2012",,Article 78,https://indiankanoon.org/docfragment/151302580/?formInput=Article%2078,case,
,"S. Rm. S.T. Narayana Chettiar And Anr. vs The Kaleeswarar Mills Ltd. And Ors. on 7 September, 1950",,Article 78,https://indiankanoon.org/docfragment/1791061/?formInput=Article%2078,case,
,"Kamal Agency vs The State Of Maharashtra on 7 September, 1970",,Article 78,https://indiankanoon.org/docfragment/1659779/?formInput=Article%2078,case,
,"S. Dharam Singh vs Khan Chand on 30 November, 1964",,Article 78,https://indiankanoon.org/docfragment/696923/?formInput=Article%2078,case,
,"M. Chandran vs Tashi Namgyal Academy Board And Anr. on 30 September, 2003",,Article 78,https://indiankanoon.org/docfragment/186774/?formInput=Article%2078,case,
,"Dr. Rajnandan Singh vs The State Of Bihar And Ors. on 26 June, 2003",,Article 78,https://indiankanoon.org/docfragment/138407/?formInput=Article%2078,case,
,"Article 79 in Constitution of India
          
  

  
     [Constitution]",,Article 79,https://indiankanoon.org/doc/1119830/,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 79,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2079,case,
,"Constituent Assembly Debates On 30 July, 1949 Part I",,Article 79,https://indiankanoon.org/docfragment/1511157/?formInput=Article%2079,case,
,"Sh. Ravindra Kumar Sood vs Sh. J.N. Sinha on 28 January, 2023",,Article 79,https://indiankanoon.org/docfragment/4108539/?formInput=Article%2079,case,
,"Constituent Assembly Debates On 29 December, 1948",,Article 79,https://indiankanoon.org/docfragment/110404/?formInput=Article%2079,case,
,"Kec International Ltd. vs Income-Tax Officer on 28 October, 1993",,Article 79,https://indiankanoon.org/docfragment/1918094/?formInput=Article%2079,case,
,"Samasta Gujarat Rajya Mochi Samaj vs Union Of India (Uoi) Thro' Secretary on 5 February, 2004",,Article 79,https://indiankanoon.org/docfragment/1385436/?formInput=Article%2079,case,
,"Arun K. Maitra & Ors vs Enforcement Directorate on 9 March, 2016",,Article 79,https://indiankanoon.org/docfragment/7266498/?formInput=Article%2079,case,
,"M/S National Fertilisers Ltd vs Enforcement Directorate on 9 March, 2016",,Article 79,https://indiankanoon.org/docfragment/38996152/?formInput=Article%2079,case,
,"Shayara Bano vs Union Of India And Ors. Ministry Of Women ... on 22 August, 2017",,Article 79,https://indiankanoon.org/docfragment/115701246/?formInput=Article%2079,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 80,https://indiankanoon.org/doc/156973329/,case,
,"Kuldip Nayar vs Union Of India & Ors on 22 August, 2006",,Article 80,https://indiankanoon.org/docfragment/1903935/?formInput=Article%2080,case,
,"Article 80 in Constitution of India
          
  

  
     [Constitution]",,Article 80,https://indiankanoon.org/doc/1864214/,case,
,"Kuldip Nayar vs Union Of India & Ors on 22 August, 2006",,Article 80,https://indiankanoon.org/docfragment/1281413/?formInput=Article%2080,case,
,"Article 371A in Constitution of India
          
  

  
     [Constitution]",,Article 80,https://indiankanoon.org/doc/371998/,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 80,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2080,case,
,"THE CONSTITUTION (THIRTY-SIXTH AMENDMENT) ACT, 1975",,Article 80,https://indiankanoon.org/doc/38736890/,case,
,"Section 3 in THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956
          
  

  
     [Entire Act]",,Article 80,https://indiankanoon.org/doc/31413118/,case,
,"Shailesh Manubhai Parmar vs Election Commission Of India Through ... on 21 August, 2018",,Article 80,https://indiankanoon.org/docfragment/178782508/?formInput=Article%2080,case,
,"Muhammad Hussain And Ors. vs Sanwal Das And Ors. on 19 January, 1934",,Article 80,https://indiankanoon.org/docfragment/327334/?formInput=Article%2080,case,
,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",,Article 81,https://indiankanoon.org/doc/50073852/,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 81,https://indiankanoon.org/doc/156973329/,case,
,"Article 81 in Constitution of India
          
  

  
     [Constitution]",,Article 81,https://indiankanoon.org/doc/1501881/,case,
,"Section 8 in The Delimitation Act, 2002
          
  

  
     [Entire Act]",,Article 81,https://indiankanoon.org/doc/1197190/,case,
,"THE CONSTITUTION (THIRD AMENDMENT) ACT, 1954",,Article 81,https://indiankanoon.org/doc/175695088/,case,
,"Section 8 in The Delimitation Act, 1972
          
  

  
     [Entire Act]",,Article 81,https://indiankanoon.org/doc/158968299/,case,
,"Article 331 in Constitution of India
          
  

  
     [Constitution]",,Article 81,https://indiankanoon.org/doc/144135/,case,
,"THE CONSTITUTION (EIGHTY-FOURTH AMENDMENT) ACT, 2002",,Article 81,https://indiankanoon.org/doc/176912387/,case,
,"THE CONSTITUTION (EIGHTY-SEVENTH AMENDMENT) ACT, 2003",,Article 81,https://indiankanoon.org/doc/88356038/,case,
,"Constituent Assembly Debates On 19 May, 1949 Part I",,Article 81,https://indiankanoon.org/docfragment/1278419/?formInput=Article%2081,case,
,"Article 82 in Constitution of India
          
  

  
     [Constitution]",,Article 82,https://indiankanoon.org/doc/1682669/,case,
,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",,Article 82,https://indiankanoon.org/doc/50073852/,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 82,https://indiankanoon.org/doc/156973329/,case,
,"THE CONSTITUTION (EIGHTY-FOURTH AMENDMENT) ACT, 2002",,Article 82,https://indiankanoon.org/doc/176912387/,case,
,"THE CONSTITUTION (EIGHTY-SEVENTH AMENDMENT) ACT, 2003",,Article 82,https://indiankanoon.org/doc/88356038/,case,
